# Model:             M2C
# Version:            COMSOL 5.5.0.359
# Date:               Apr 11 2020, 01:30
# Table:            
# Time (adim)                                     Temperature (K) - Center                          Temperature (K) - Bottom                          Rayleigh number
0.451828125                                       0.6495165127948868                                0.672706321097142                                 38.22761530835688
0.4562578125                                      0.6486187583327667                                0.6716217559640273                                36.772025765847324
0.4606875                                         0.647730611909942                                 0.6705502057226362                                35.38309527769715
0.46511718750000003                               0.6468520735264127                                0.6694916703729635                                34.057571684302
0.46954687500000003                               0.6459831431821788                                0.6684461499150142                                32.792369679345484
0.47397656250000003                               0.6451224008828165                                0.6674105972608612                                31.581176257891748
0.47840625000000003                               0.6442702818834123                                0.6663859464004531                                30.422551650112197
0.48283593750000003                               0.6434273405361775                                0.6653733868877039                                29.315305235259913
0.48726562500000004                               0.6425935768411115                                0.6643729187226164                                28.25700691885572
0.49169531250000004                               0.6417689907982145                                0.6633845419051884                                27.245347742835147
0.49612500000000004                               0.6409535824074863                                0.6624082564354212                                26.278133707879228
0.5005546875000001                                0.6401473516689271                                0.6614440623133142                                25.353279914639554
0.504984375                                       0.639350298582537                                 0.6604919595388692                                24.468805007488648
0.5094140625000001                                0.6385624231483158                                0.6595519481120853                                23.622825905260672
0.51384375                                        0.6377809575329627                                0.658618605553087                                 22.80902136339053
0.5182734375000001                                0.6370078104772356                                0.657695671288071                                 22.02913449186755
0.522703125                                       0.636243216276196                                 0.6567836043259835                                21.282015910200535
0.5271328125000001                                0.6354871749298439                                0.6558824046668257                                20.5661941394106
0.5315625                                         0.6347396864381794                                0.654992072310598                                 19.880267771125418
0.5359921875000001                                0.6340007508012022                                0.6541126072572993                                19.22290204493023
0.540421875                                       0.6332703680189127                                0.653244009506931                                 18.592825595659708
0.5448515625000001                                0.6325485380913103                                0.6523862790594919                                17.988827362182708
0.54928125                                        0.6318348826521831                                0.6515387595675401                                17.409319178557947
0.5537109375000001                                0.6311269121086449                                0.6506971323634262                                16.850462183424483
0.5581406250000001                                0.6304268480698794                                0.6498652512466068                                16.31388750707926
0.5625703125000001                                0.6297346905358863                                0.6490431162170801                                15.798644738330946
0.5670000000000001                                0.6290504395066656                                0.6482307272748502                                15.303826653932127
0.5714296875                                      0.6283740949822176                                0.6474280844199123                                14.828567201854952
0.5758593750000001                                0.6277056569625417                                0.6466351876522722                                14.37203958057373
0.5802890625                                      0.6270451254476386                                0.645852036971925                                 13.933454409802902
